人類史上最も初期に利用された金属器は（　　）である。,青銅器%土器%石器%プラスチック,正解：青銅器<br>青銅器は紀元前3500年ごろから，エジプトやメソポタミアで使用されはじめた。
石油を原料として人工的につくられる有機化合物を（　　）という。,プラスチック%ガラス%セラミックス%アルミニウム,正解：プラスチック<br>プラスチック（合成樹脂）は，成形が容易で水や薬品に強く，非常に丈夫で腐食せず長持ちする。
（　　）プラスチックは，加熱成形後に再加熱しても柔らかくならないため，耐熱性に優れ，調理器具や電化製品に利用されている。,熱硬化性%熱可塑性%メタクリル%イオン交換,正解：熱硬化性<br>フェノール樹脂や尿素樹脂，ケイ素樹脂などがある。
（　　）プラスチックは，加熱すると解けて冷えるとまた固まるため，製品のリサイクルが可能である。,熱可塑性%イオン交換%高吸水性%メタクリル,正解：熱可塑性<br>ポリエチレンやポリスチレン，アクリル樹脂，PETなどがある。
（　　）の繊維は，強度に優れ，また乾きやすくしわになりにくい性質から，ワイシャツやブラウスなどに利用されている。,ポリエステル%ポリスチレン%レーヨン%ナイロン,正解：ポリエステル<br>ペットボトルなどに利用されるPETは，使用後に繊維などへのリサイクルも進められている。
（　　）は，世界初の化学繊維で，絹に似た肌触りと光沢をもつ。,レーヨン%ナイロン%ポリエステル%アクリル,正解：レーヨン<br>「光（ray）のように美しく輝く綿（cotton）」という意味で名づけられた。
（　　）の繊維は，非常に強度に優れているため，靴下やストッキング，スポーツ用衣類に利用される他，釣り糸や登山用ロープなどにも利用されている。,ナイロン%アクリル%ポリエステル%レーヨン,正解：ナイロン<br>ナイロン66はアジピン酸とヘキサメチレンジアミンから縮合重合により得られる。カロザースがはじめて合成に成功した。
（　　）の繊維は，羊毛に似たやわらかい風合いをもち，セーターや毛布などに利用されている。,アクリル%レーヨン%ポリエステル%ポリスチレン,正解：アクリル<br>アクリロニトリルを主原料に合成される。
ケイ素や粘土などの天然の無機物質を高温で処理してつくられたものを（　　）という。,セラミックス%ジュラルミン%プラスチック%アクリル,正解：セラミックス<br>ガラスや陶磁器，セメントなどの素材がセラミックスにあたる。
ガラスや陶磁器などを製造する工業を（　　）という。,窯業%プラスチック製品工業%非鉄金属工業%化学工業,正解：窯業<br>窯は「かまど」のことである。
ガラスの主成分は（　　）である。,ケイ素%亜鉛%鉄%炭素,正解：ケイ素<br>二酸化ケイ素を主成分とするケイ砂に金属の塩を混ぜて1200℃～1500℃で加熱融解・固化して製造する。
陶磁器の主成分は（　　）である。,ケイ素%亜鉛%鉄%炭素,正解：ケイ素<br>二酸化ケイ素とケイ酸塩を多く含む粘度を水とよく練り成形・乾燥させ，700～1500℃で焼いて製造する。
セラミックスのうち，高度に精製した原料から精密な工程で製造され，優れた電気的・光学的・機械的性質を示すものを（　　）セラミックスという。,ファイン%超%次世代%ウルトラ,正解：ファイン<br>半導体や自動車，産業用機械，医療機器などに幅広く利用されている。
洗濯で使用する洗剤を構成している分子は，100個程度が集まって（　　）をつくり，汚れを取り囲んで布から離れていく。,ミセル%フラーレン%チンダル%ブラウン,正解：ミセル<br>洗剤を構成する分子は界面活性剤と呼ばれ，水になじみやすい部分（親水基）と水になじみにくい部分（疎水基）をもつ。
次のうち，純物質は（　　）である。,メタン%石油%砂%海水,正解：メタン<br>純物質とはただ1種類の物質だけからなるもののことである。メタンは化合物ではあるが純物質である。
次のうち，混合物は（　　）である。,空気%エタノール%アンモニア%水,正解：空気<br>混合物とは2種類以上の物質が混ざりあっているもののことである。空気は窒素や酸素，二酸化炭素といった気体の混合物である。
混合物から目的の物質を分ける操作を（　　）という。,分離%中和滴定%抽出%分解,正解：分離<br>混合物から大まかに物質を分ける操作が分離，分離した物質から不純物を取り除く操作が精製である。
物質から不純物を取り除いてより高純度の物質を得る操作を（　　）という。,精製%分解%抽出%濃縮,正解：精製<br>混合物から大まかに物質を分ける操作が分離，分離した物質から不純物を取り除く操作が精製である。
塩化ナトリウムと砂の混合物から塩化ナトリウムを分離するには（　　）を用いる。,ろ過%再結晶%分留%抽出,正解：ろ過<br>混合物を水に加えてかき混ぜると，塩化ナトリウムは水に溶けるが砂は溶けなため、ろ過したときに塩化ナトリウム（水溶液）はろ紙を通過し砂はろ紙に残る。
次のうち，ろ過の操作に必要ない器具は（　　）である。,枝つきフラスコ%ガラス棒%ろ紙%ろうと,正解：枝つきフラスコ<br>枝つきフラスコは蒸留の操作の際に必要な道具である。
塩化ナトリウム水溶液から水を分離するには（　　）を用いる。,蒸留%ろ過%再結晶%昇華法,正解：蒸留<br>塩化ナトリウム水溶液を沸騰させると，水は蒸発して気体（水蒸気）となるが塩化ナトリウムは蒸発しないため、発生した気体を冷却すると水が分離される。
蒸留の際に沸騰石を入れるのは（　　）である。,急激に起こる沸騰を防ぐため%沸騰させないため%急激に沸騰させるため%沸騰を徐々に起こすため,正解：急激に起こる沸騰を防ぐため<br>沸騰石には素焼きの小片などが用いられる。
海水を蒸留して蒸留水を取り出すには（　　）を用いる。,枝つきフラスコ%メスフラスコ%丸底フラスコ%ビュレット,正解：枝つきフラスコ<br>枝つきフラスコで沸騰させた水蒸気を枝を通して三角フラスコに導く。
石油からガソリンや灯油などを分離するには（　　）を用いる。,分留%昇華法%抽出%ろ過,正解：分留<br>分留は，沸点の差を利用して液体の混合物から目的の物質を蒸留する操作である。分別蒸留ともいう。
硝酸カリウムと少量の硫酸銅(II)の混合物から硝酸カリウムを分離するには（　　）を用いる。,再結晶%分留%蒸留%抽出,正解：再結晶<br>混合物を熱水に溶かして溶液を冷やすと，やがて硝酸カリウムが結晶として析出するが，硫酸銅(II)は少量のため析出せずに水溶液中に残る。
ヨウ素と砂の混合物からヨウ素を分離するには（　　）を用いる。,昇華法%蒸留%抽出%ろ過,正解：昇華法<br>混合物を加熱すると，ヨウ素は昇華して気体になるが砂は気体にならないため，その気体を冷やすとヨウ素の結晶が析出する。
すりつぶした大豆から大豆油を分離するには（　　）を用いる。,抽出%再結晶%蒸留%昇華法,正解：抽出<br>すりつぶした大豆をヘキサンの溶媒に加えると，大豆油はヘキサンに溶けて大豆から分離される。醤油は大豆から大豆油を分離して作られる。
黒インクから黄色の色素を分離するには（　　）を用いる。,ペーパークロマトグラフィー%蒸留%ろ過%抽出,正解：ペーパークロマトグラフィー<br>黒インクをろ紙に染み込ませ，ろ紙の一端を水に浸すと，水がろ紙に染み込んで上昇していく。この際，インク中の各色素はろ紙への吸着のしやすさの違いにより分離される。
物質を構成する，それ以上分割することができない最小単位の粒子を（　　）という。,原子%単体%分子%イオン,正解：原子<br>原子説を唱えたのはドルトンである。
物質を構成している原子の種類を（　　）という。,元素%アイソトープ%原子番号%同素体,正解：元素<br>元素は自然界におよそ90種類，人工的に作られているものを含めるとおよそ110種類がこれまでに知られている。
次のうち，白金（platinum）の元素記号を正しく表しているものは（　　）である。,Pt%Pl%pt%PT,正解：Pt<br>元素記号は，アルファベットの大文字1字，または大文字1字と小文字1字で表される。
次の物質のうち，単体は（　　）である。,水素%水%牛乳%アンモニア,正解：水素<br>純物質のうち，1種類の元素だけからなる物質を単体，2種類以上の元素からなる物質を化合物という。水素H<sub>2</sub>は単体，水H<sub>2</sub>O・アンモニアNH<sub>3</sub>・水酸化ナトリウムNaOHはそれぞれ化合物である。また牛乳は混合物である。
次の物質のうち，化合物は（　　）である。,メタン%塩素%酸素%窒素,正解：メタン<br>純物質のうち，1種類の元素だけからなる物質を単体，2種類以上の元素からなる物質を化合物という。メタンはCH<sub>4</sub>で化合物である。酸素O<sub>2</sub>，窒素N<sub>2</sub>，塩素Cl<sub>2</sub>はそれぞれ単体，また空気は混合物である。
同じ元素からなる単体で性質が異なるものを（　　）という。,同素体%異性体%同位体%遷移元素,正解：同素体<br>同素体は原子の配列や結合の仕方の違いから異なる性質を表す。SCOP（硫黄，炭素，酸素，リン）は同素体をもつ。
炭素の同素体である（　　）は，無色透明できわめて硬く，電気を通さない。,ダイヤモンド%黒鉛%石炭%フラーレン,正解：ダイヤモンド<br>ダイヤモンドは炭素原子が正四面体格子状に配置した分子構造をもつ。炭素原子同士が強い共有結合で結ばれているためきわめて硬く，また不対電子をもたないため電気を通さない。
炭素の同素体である（　　）は，やわらかく，薄くはがれやすく，電気を通す。,黒鉛%ダイヤモンド%フラーレン%カーボンナノチューブ,正解：黒鉛<br>黒鉛（またはグラファイト）は，炭素原子が正六角形格子状に配列した面が層状に重なった分子構造をもつ。昔は鉛を含むと考えられていたためこのように呼ばれるが，実際には鉛は含まれない。
炭素の同素体である（　　）は，多数の炭素原子が球状に結合した分子の構造をもち，黒色で電気を通さない。,フラーレン%石炭%カーボンナノチューブ%黒鉛,正解：フラーレン<br>炭素原子が60個結合したC<sub>60</sub>フラーレンはサッカーボール状の構造をもつ。
炭素の同素体である（　　）は，多数の炭素原子が筒状に結合した分子の構造をもち，黒色で電気を通す。,カーボンナノチューブ%黒鉛%ダイヤモンド%フラーレン,正解：カーボンナノチューブ<br>カーボンナノチューブの筒の直径はおよそ1nm（ナノメートル）である。日本の飯島澄男博士により発見された。
酸素の同素体である（　　）は，淡青色で特異臭がある有毒な気体である。,オゾン%メタン%窒素%フッ素,正解：オゾン<br>3つの酸素原子が折れ線形に結合した構造をしている。成層圏に存在するものはオゾン層を形成し，太陽光の中の紫外線を吸収する役割を果たす。
リンの同素体である（　　）は，猛毒で，空気中で自然発火する。,黄リン%青リン%赤リン%黒リン,正解：黄リン<br>黄リンは淡黄色のろう状の固体で，空気中では自然発火するので水中に保存する。
リンの同素体である（　　）は，毒性は少なくマッチの材料などに使われる。,赤リン%青リン%黒リン%黄リン,正解：赤リン<br>赤リンは赤紫色の粉末状の固体で，マッチや花火の材料に使用される。
硫黄の同素体である（　　）は，常温で最も安定な塊状の物質である。,斜方硫黄%単斜硫黄,正解：斜方硫黄<br>硫黄はおよそ95℃未満のときは斜方硫黄が，それ以上の温度のときは単斜硫黄が，それぞれ安定である。
硫黄の同素体である（　　）は，95℃を超える高温で安定な針状の物質である。,単斜硫黄%斜方硫黄,正解：単斜硫黄<br>単斜硫黄は常温で放置すると斜方硫黄になる。
硫黄の同素体である（　　）は，黒褐色の固体で弾性がある。,ゴム状硫黄%斜方硫黄,正解：ゴム状硫黄<br>ゴム状硫黄は常温で放置すると斜方硫黄になる。純度が高ければ黄色になる。
ナトリウムやカルシウム，銅などの元素を含む化合物を炎の中に入れると，それぞれの元素特有の色を示す。この反応を（　　）という。,炎色反応%発熱反応%光化学反応%中和反応,正解：炎色反応<br>主な炎色反応は，リチウム（赤），ナトリウム（黄），カリウム（赤紫），銅（青緑），カルシウム（橙赤），ストロンチウム（紅），バリウム（黄緑）
リチウムは（　　）色の炎色反応を示す。,赤%黄%黄緑%紫,正解：赤<br>Li赤，Na黄，K赤紫，Cu青緑，Ca橙赤，Sr紅，Ba黄緑
ナトリウムは（　　）色の炎色反応を示す。,黄%紅%赤%青緑,正解：黄<br>Li赤，Na黄，K赤紫，Cu青緑，Ca橙赤，Sr紅，Ba黄緑
カリウムは（　　）色の炎色反応を示す。,赤紫%青緑%黄緑%黄,正解：赤紫<br>Li赤，Na黄，K赤紫，Cu青緑，Ca橙赤，Sr紅，Ba黄緑
カルシウムは（　　）色の炎色反応を示す。,橙赤%黄%黄緑%紅,正解：橙赤<br>Li赤，Na黄，K赤紫，Cu青緑，Ca橙赤，Sr紅，Ba黄緑
ストロンチウムは（　　）色の炎色反応を示す。,紅%橙赤%黄緑%紫,正解：紅<br>Li赤，Na黄，K赤紫，Cu青緑，Ca橙赤，Sr紅，Ba黄緑
バリウムは（　　）色の炎色反応を示す。,黄緑%紫%青%赤,正解：黄緑<br>Li赤，Na黄，K赤紫，Cu青緑，Ca橙赤，Sr紅，Ba黄緑
銅は（　　）色の炎色反応を示す。,青緑%黄%紅%紫,正解：青緑<br>Li赤，Na黄，K赤紫，Cu青緑，Ca橙赤，Sr紅，Ba黄緑
イオン反応などによって難溶性の物質が生じると，液の底に沈んで溜まる。これを（　　）という。,沈殿反応%発熱反応%ビュレット反応%光化学反応,正解：沈殿反応<br>主な沈殿反応は，AgCl（白)，PbCl<sub>2</sub>（白），ZnS（白），FeS（黒），CdS（黄），CaCO<sub>3</sub>（白），BaCO<sub>3</sub>（白），CaSO<sub>4</sub>（白），PbSO<sub>4</sub>（白）
大理石の小片に希塩酸を注ぐと気体が発生した。この気体を石灰水に通すと，溶液は白濁した。これより，大理石には（　　）が含まれていることがわかる。,炭素%塩素%ナトリウム%水素,正解：炭素<br>発生した気体は二酸化炭素と考えられるので，大理石には炭素と酸素が含まれていることがわかる。
プールの水をとり，それに硝酸銀水溶液を加えると，その溶液は白濁した。これより，プールの水には（　　）が含まれていることがわかる。,塩素%水素%アンモニア%酸素,正解：塩素<br>溶液の白濁は塩化銀の沈殿と考えられるので，プールの水には塩素が含まれていると考えられる。
物質の三態は，（　　）である。,固体・液体・気体%氷・水・水蒸気%固体・流体・プラズマ%原子・分子・イオン,正解：固体・液体・気体<br>物質が固体・液体・気体の間で変化することを状態変化（または物理変化）という。
（　　）とは，燃焼反応のように，物質が別の物質に変化することである。,化学変化%状態変化%相変化%物理変化,正解：化学変化<br>化学反応ともいう。これに対して，物質の状態が変化することを状態変化（または物理変化）という。
（　　）とは，氷が溶けて水になる現象のように，物質の状態が変化することである。,状態変化%化学変化%核反応%化学反応,正解：状態変化<br>物理変化ともいう。これに対して物質が別の物質に変化することを化学変化（または化学反応）という。
物質を構成する粒子が絶えずおこなっている運動を（　　）という。,熱運動%放射運動%平衡運動%反応運動,正解：熱運動<br>19世紀初頭まで熱の正体は熱素という物質であると考えられていたが，現在では物質を構成する粒子の熱運動であると考えられている。
物質が固体から液体に変わる状態変化を（　　）という。,融解%蒸発%昇華%沸騰,正解：融解<br>融解の最中には，固体の物質がすべて液体に変わるまで温度は変化しない（融点）。
物質が液体から固体に変わる状態変化を（　　）という。,凝固%蒸発%凝縮%昇華,正解：凝固<br>凝固の最中には，液体の物質がすべて固体に変わるまで温度は変化しない（凝固点）。
凝固点以下の温度になっても凝固が起こらない状態を（　　）という。,過冷却%昇華%不凍結%凝固点降下,正解：過冷却<br>過冷却状態にある液体に振動が加わったり不純物が混入したりすると急速に凝固する。雨氷や霧氷は過冷却状態にある水蒸気が樹木に接触し瞬時に凍結する現象である。
物質が液体から気体に変わる状態変化を（　　）という。,蒸発%融解%凝固%沸騰,正解：蒸発<br>液体の内部で液体が蒸発する現象が沸騰（そのときの温度が沸点）である。液体の表面では沸点以下の温度でも少しずつ蒸発している。
液体の内部で液体が気体に変わる状態変化が激しく起こる現象を（　　）という。,沸騰%蒸発%融解%昇華,正解：沸騰<br>沸騰の最中には，液体の物質がすべて気体に変わるまで温度は変化しない（沸点）。
物質が気体から液体に変わる状態変化を（　　）という。,凝縮%凝固%沸騰%昇華,正解：凝縮<br>気体を冷却していくと，分子の熱運動が穏やかになっていき，やがて分子間の引力によって集まり液体になる。
物質が固体から直接気体に変わる状態変化を（　　）という。,昇華%凝固%沸騰%融解,正解：昇華<br>物質が気体から直接固体に変わる状態変化も昇華という（凝結という場合もある）。常温・常圧のもとではヨウ素や二酸化炭素（固体はドライアイス），ナフタレンなどで見られる。
絶対零度を基準として目盛りの間隔をセルシウス温度と等しく定めた温度を（　　）温度という。,絶対%セ氏%ファーレンハイト%標準,正解：絶対<br>熱力学的温度ともいう。
絶対零度は－（　　）℃である。[3桁],273%173%373%300,正解：273<br>厳密には-273.15℃である。どのような物質でも絶対零度では熱運動が停止し，これよりも低い温度は存在しない。
400Kは（　　）℃である。[3桁],127%27%227%327,正解：127<br>絶対温度<i>Ｔ</i>[K]とセルシウス温度<i>ｔ</i>[℃]の間には <i>T</i>＝<i>ｔ</i>＋273 の関係がある。よって 400(K)＝127(℃)
1気圧のもとで氷が水になる温度と水が沸騰する温度を基準にして定められた温度を（　　）温度という。,セルシウス%ファーレンハイト%絶対%相対,正解：セルシウス<br>1気圧のもとで氷が水になる温度を0℃，水が沸騰する温度を100℃として，その間を100等分して定められた温度をセルシウス温度（またはセ氏温度）という。
